it05	0.0000	11/06/2017 16:46:46	Dico pudu lentamente	closure_	63.7135	30.3759	31.0307	71.2201	-19.9593	19.7864	60.6533	-92.2880	92.9759	30.5719	8.3786	28.6461	8.7773	26.7292	9.1730	24.7870	9.4331	22.8488	9.6613	20.9316	9.9711	19.0177	10.3118	17.1009	10.6784	15.1758	11.1018	13.2417	11.7899	11.2703	12.5987	9.2484	13.5051	7.1612	14.5198	5.0054	15.5327	2.8045	16.3078	0.5709	16.8794	-1.6410	17.0287	-3.8285	16.9015	-5.8843	16.1497	-7.7986	14.9403	-9.5895	13.4664	-11.2023	11.6393	-12.4962	9.1712	-13.6511	6.6608	-14.6105	3.9930	-15.4038	1.2665	-15.8656	-1.8171	-16.1783	-4.8554	-16.1162	-8.2225	-15.7890	-11.6744	-15.2377	-15.1225	-14.7694	-18.1337	-14.3100	-20.8680	-13.9856	-23.2087	-13.9841	-25.0008	-14.2235	-26.4170	-14.6906	-27.5314	-15.5525	-28.2356	-16.5966	-28.7899	-17.7029	-29.3251	-18.6103	-30.0548	*	*
it05	0.0000	11/06/2017 16:46:46	Dico pudu lentamente	GONS_TT	64.3686	-6.5002	6.0577	70.4792	19.7144	19.0620	58.6310	49.0627	47.6017	30.6406	8.5953	28.7355	9.0921	26.8251	9.5545	24.8969	9.9341	22.9642	10.2759	21.0310	10.6058	19.1083	11.0329	17.1743	11.4520	15.2320	11.9739	13.2696	12.6093	11.2731	13.3613	9.2298	14.2008	7.1308	15.0538	4.9774	15.8518	2.7977	16.3653	0.6222	16.5355	-1.5411	16.4745	-3.6494	16.0555	-5.6405	15.1488	-7.5107	13.8969	-9.2553	12.3845	-10.6658	10.0727	-11.8831	7.5437	-12.9155	4.8742	-13.8358	2.2624	-14.3242	-0.9614	-14.9164	-3.6334	-15.7237	-5.6645	-16.8595	-6.9886	-17.7998	-8.5547	-18.4590	-10.4429	-18.0954	-13.6025	-16.9304	-17.5160	-15.5091	-21.3772	-14.1431	-24.8210	-13.7749	-26.8942	-14.1322	-28.0903	-14.9602	-28.7936	-15.9968	-29.3217	-17.3364	-29.6307	*	*	*	*
it05	0.0000	11/06/2017 16:46:46	Dico pudu lentamente	max_TT	64.3685	-1.1311	0.7534	70.2148	10.4637	9.6073	58.0342	28.5339	26.6933	30.8139	9.1421	28.8216	9.3954	26.8609	9.6970	24.8730	9.8254	22.9104	9.9893	20.9644	10.1808	19.0547	10.6061	17.1336	11.0237	15.2044	11.5447	13.2563	12.2171	11.2720	13.0592	9.2367	13.9428	7.1426	14.8464	4.9877	15.7348	2.8078	16.2799	0.6627	16.2636	-1.4563	16.0036	-3.4982	15.3410	-5.4215	14.2497	-7.2589	12.9846	-8.9264	11.3199	-10.3884	9.2627	-11.6427	6.9055	-12.6822	4.3076	-13.5726	1.6744	-14.1284	-1.3655	-14.7094	-4.0295	-15.5839	-5.9134	-16.5358	-7.5261	-17.2325	-9.4348	-17.9450	-11.1896	-17.5342	-14.3671	-16.3837	-18.2153	-15.3830	-21.5289	-14.2571	-24.6921	-13.8928	-26.7688	-14.2079	-28.0146	-14.9724	-28.7821	-15.9418	-29.3704	-17.1510	-29.7852	*	*	*	*
it05	0.0000	11/06/2017 16:46:46	Dico pudu lentamente	NOFF_TT	64.3710	-6.0577	5.6229	70.4544	19.0620	18.4059	58.5748	47.6017	46.0930	30.6534	8.6358	28.7419	9.1145	26.8277	9.5651	24.8951	9.9260	22.9602	10.2547	21.0260	10.5743	19.1043	11.0013	17.1713	11.4203	15.2300	11.9421	13.2686	12.5802	11.2730	13.3390	9.2303	14.1817	7.1317	15.0385	4.9782	15.8432	2.7985	16.3590	0.6252	16.5153	-1.5348	16.4396	-3.6382	16.0025	-5.6243	15.0822	-7.4920	13.8294	-9.2309	12.3056	-10.6453	10.0127	-11.8653	7.4964	-12.8982	4.8322	-13.8163	2.2189	-14.3097	-0.9913	-14.9011	-3.6627	-15.7133	-5.6830	-16.8356	-7.0284	-17.7578	-8.6199	-18.4209	-10.4982	-18.0538	-13.6591	-16.8899	-17.5678	-15.4998	-21.3884	-14.1515	-24.8114	-13.7836	-26.8849	-14.1378	-28.0847	-14.9611	-28.7928	-15.9927	-29.3253	-17.3226	-29.6422	*	*	*	*
it05	0.0000	11/06/2017 16:46:46	Dico pudu lentamente	NONS_TT	64.2275	9.3384	9.6970	70.2894	-12.8975	13.3705	57.9674	-35.7475	37.7789	30.8092	9.1273	28.8036	9.3320	26.8048	9.4738	24.7976	9.4817	22.8148	9.4804	20.8883	9.6944	18.9854	10.0547	17.0943	10.6099	15.1830	11.2130	13.2414	11.7811	11.2700	12.5032	9.2510	13.4062	7.1759	14.2629	5.0398	15.1389	2.8427	15.9848	0.6353	16.4473	-1.5410	16.4738	-3.6887	16.2410	-5.6737	15.2850	-7.5059	13.8798	-9.2211	12.2738	-10.6058	9.8974	-11.7432	7.1723	-12.7606	4.4980	-13.6775	1.9088	-14.1537	-1.3133	-14.7287	-3.9927	-15.2874	-6.4411	-15.6627	-8.9753	-15.5085	-12.1096	-15.4022	-14.8836	-15.1103	-17.6692	-14.3621	-20.8013	-13.8400	-23.3838	-13.8823	-25.1158	-14.0583	-26.5927	-14.5107	-27.7115	-15.4668	-28.3163	-16.4611	-28.9101	-17.5336	-29.4663	-18.4974	-30.1432	*	*
it05	0.0000	11/06/2017 16:46:46	Dico pudu lentamente	peak1_TT	62.0244	46.1636	46.2151	71.6568	-5.3444	4.9744	64.5620	-79.1931	77.9495	29.5189	5.0567	27.7442	5.6005	25.9793	6.1907	24.1932	6.7270	22.3918	7.2279	20.5830	7.7449	18.7661	8.3097	16.9301	8.8803	15.0804	9.6197	13.1943	10.3952	11.2655	11.3009	9.2788	12.3607	7.2261	13.3824	5.1103	14.3340	2.9411	15.1517	0.7307	15.8075	-1.4898	16.1895	-3.7118	16.3503	-5.8993	16.2112	-8.0940	16.0108	-10.1550	15.2972	-12.0292	14.0543	-13.7244	12.4318	-15.1710	10.3524	-16.2526	7.6610	-17.1833	4.9388	-17.9329	2.1387	-18.3461	-0.9971	-18.6702	-3.9831	-18.4708	-7.5138	-17.5802	-11.7195	-16.8371	-15.3168	-16.0761	-18.6089	-15.1492	-21.8099	-14.9803	-23.8744	-15.2255	-25.3510	-15.4846	-26.7364	-16.0605	-27.7569	-16.9885	-28.4425	-18.0311	-29.0515	-18.9848	-29.7613	*	*
it05	0.0000	11/06/2017 16:46:46	Dico pudu lentamente	peak2_TT	63.0206	-27.0967	27.1187	72.1079	12.9700	13.5345	63.1123	60.6747	61.4033	28.9247	3.1821	27.3097	4.0700	25.6682	4.9533	24.0775	6.1996	22.4139	7.3458	20.6593	8.2324	18.8761	9.1852	17.0446	10.0858	15.1631	10.9034	13.2347	11.5840	11.2692	12.3048	9.2573	13.1700	7.1878	14.0532	5.0440	15.0909	2.8254	16.1309	0.5820	16.8051	-1.6578	17.1220	-3.8895	17.1895	-6.0374	16.7780	-8.0633	15.8995	-9.9325	14.5770	-11.7015	13.0971	-13.2047	11.0521	-14.4618	8.6299	-15.5392	6.0676	-16.4925	3.5132	-17.4078	1.1339	-18.2995	-1.0800	-19.0697	-3.3199	-20.0955	-4.9931	-20.2125	-7.8955	-19.0679	-12.2776	-17.6747	-16.5640	-15.9713	-20.8216	-14.1777	-24.7819	-13.5992	-27.0811	-13.7850	-28.4380	-14.5817	-29.1502	-15.6266	-29.6498	-16.9925	-29.9174	*	*	*	*
it05	0.0000	11/06/2017 16:47:19	Dico pugu lentamente	closure_	60.0163	6.5365	6.4699	71.2408	24.2920	24.4144	64.5913	-0.8369	0.3841	27.8501	-0.2080	26.1566	0.0086	24.6545	0.9214	22.9893	1.2396	21.5817	2.9146	20.0807	4.5372	18.5030	6.2156	16.7791	7.2900	15.0093	8.5176	13.1726	9.7571	11.2640	10.8940	9.2873	12.0428	7.2185	13.5154	5.0712	14.7809	2.8768	15.6963	0.6622	16.2668	-1.5374	16.4539	-3.6427	16.0237	-5.7008	15.3960	-7.6633	14.4501	-9.7392	13.9510	-11.8010	13.3878	-13.4329	11.6581	-15.0138	9.9704	-16.3306	7.8353	-17.3606	5.3046	-18.0754	2.4113	-18.8986	-0.0137	-19.7144	-2.2498	-20.5455	-4.2950	-20.8899	-6.9115	-20.6893	-10.0687	-19.9862	-13.6072	-18.6417	-17.6113	-17.0643	-21.5183	-15.9770	-24.5517	-15.8456	-26.3751	-16.0592	-27.7582	-16.9912	-28.4401	-18.3945	-28.7485	*	*	*	*
it05	0.0000	11/06/2017 16:47:19	Dico pugu lentamente	GONS_TD	58.6046	8.7128	8.3351	68.8277	18.4250	18.4746	63.8896	21.0285	21.6560	26.2733	-5.1823	25.0434	-3.9123	23.8248	-2.3790	22.7550	0.1718	21.3951	1.9212	19.9078	3.4330	18.3440	4.9498	16.6671	6.1103	14.9176	7.0939	13.1144	8.0487	11.2571	8.9947	9.3423	9.9802	7.3519	11.1760	5.2853	12.3345	3.1686	13.2268	1.0036	13.9763	-1.1444	14.2731	-3.2486	14.1620	-5.3152	13.8132	-7.2364	12.9030	-9.0018	11.5640	-10.7655	10.3638	-12.4832	9.1368	-14.0182	7.5524	-15.4862	5.9490	-16.8857	4.3245	-17.9022	2.0801	-18.6586	-0.4407	-19.2896	-2.9550	-19.9199	-5.2656	-20.5331	-7.4298	-20.6466	-10.1268	-20.2307	-13.2945	-19.8357	-16.1760	-19.3103	-18.9790	-18.4965	-21.8715	-18.5512	-23.6664	-18.7827	-25.1921	-18.8279	-26.8119	-19.1103	-28.1517	-19.6742	-29.2211	*	*
it05	0.0000	11/06/2017 16:47:19	Dico pugu lentamente	max_TD	60.4527	12.4226	12.0354	71.8960	-1.7757	1.1597	63.8758	-24.2090	23.8180	27.9465	0.0961	26.2963	0.5007	24.6833	1.0356	23.0910	1.7032	21.6505	3.2812	20.1486	4.9709	18.5685	6.7371	16.8728	8.2771	15.0722	9.4932	13.2014	10.6039	11.2671	11.7208	9.2600	13.0701	7.1618	14.5097	4.9879	15.7322	2.7486	16.7808	0.4482	17.7026	-1.7659	17.7222	-3.9324	17.3924	-6.0019	16.6321	-7.9779	15.5900	-9.8708	14.3772	-11.5910	12.7745	-13.1666	10.9509	-14.5941	8.9510	-15.8262	6.7086	-16.7592	4.0634	-17.7037	1.7001	-18.6028	-0.5401	-19.5084	-2.5917	-20.1574	-4.8971	-20.2070	-7.9036	-19.4482	-11.7595	-18.3947	-15.6430	-16.9729	-19.6176	-15.4604	-23.3317	-15.0968	-25.4880	-15.2685	-26.9527	-15.6180	-28.1738	-16.3913	-28.9719	*	*	*	*	*	*
