it01	1.5850	29/11/2016 15:10:47	Dico pugu lentamente	closure_	72.9477	-69.7560	69.3851	80.5955	13.9369	14.2705	52.9352	-48.7897	49.1161	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.6379	6.5688	18.7692	6.5813	15.9263	7.2407	13.0353	7.9673	10.0627	9.0308	7.0250	9.7463	3.9614	10.0702	0.8144	10.5222	-2.3495	10.6853	-5.7100	11.3347	-9.0182	11.4074	-12.3364	11.2619	-15.4463	10.3795	-18.1268	8.4626	-20.3376	5.7076	-22.0792	2.3328	-23.3223	-1.5485	-24.4494	-5.2148	-24.7731	-9.6800	-24.9898	-13.8327	-24.9846	-17.8605	-24.7132	-21.8150	-24.9017	-24.9440	-24.2791	-28.6098	-23.3382	-32.2405	-22.5788	-35.4094	-21.9149	-38.2516	-22.2000	-40.2316	-22.7395	-41.9691	-23.3865	-43.6026	-24.1543	-45.1511	-24.9655	-46.6757
it01	1.4880	29/11/2016 15:10:47	Dico pugu lentamente	GONS_TD	74.2325	37.8304	38.0592	78.3675	30.4184	30.4794	56.4209	-18.5509	18.4917	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	24.7128	7.8538	21.7160	7.3420	18.7312	5.9592	15.8735	4.7493	13.1092	3.9750	10.3442	4.1993	7.5198	4.7092	4.7019	4.7233	1.8857	4.5440	-1.1451	5.2232	-4.4204	6.4224	-7.8968	7.7361	-11.5167	8.9160	-14.6931	8.4707	-17.7661	7.6453	-20.2166	5.4604	-22.1947	2.5468	-23.4950	-1.2568	-24.4332	-5.2399	-25.7437	-8.3032	-26.9595	-11.2619	-27.4787	-14.8598	-27.8202	-18.3652	-27.4598	-22.3210	-26.3298	-26.6677	-25.8194	-30.0709	-24.7878	-33.6275	-24.0310	-36.6790	-24.4067	-38.7239	-24.5232	-40.8516	-25.1540	-42.5906	-25.5153	-44.4421	-25.9560	-46.2087
it01	1.6255	29/11/2016 15:10:47	Dico pugu lentamente	max_TD	69.9830	-66.9117	67.4629	81.0749	-1.3866	0.8602	51.5578	-7.1764	8.6164	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	24.2862	4.8334	21.5820	6.0146	18.8022	7.1234	15.9409	7.9301	13.0114	9.2601	10.0044	10.0307	6.9052	10.9662	3.7205	11.8098	0.4626	12.4852	-2.8693	13.0428	-6.1740	13.1022	-9.3047	12.3455	-12.3622	11.3358	-15.4397	10.3626	-18.0668	8.3268	-20.2627	5.5546	-21.7878	1.7929	-22.8490	-2.3477	-23.6556	-6.4415	-24.6643	-9.8343	-24.9343	-13.9052	-24.4929	-18.4520	-24.1378	-22.4538	-23.4705	-26.4114	-22.5104	-30.2848	-21.9646	-33.4416	-21.1003	-36.6021	-21.1721	-38.8036	-21.8123	-40.4965	-22.5142	-42.1103	-23.4261	-43.5798	*	*	*	*
it01	1.0767	29/11/2016 15:10:52	Dico pada lentamente	closure_	75.8457	89.4972	91.6359	68.6424	-46.7877	47.1931	59.3196	-8.2344	8.3584	51.7421	3.5255	*	*	*	*	*	*	*	*	*	*	34.1336	9.1587	31.1203	9.6846	28.0539	9.8511	25.0029	9.9078	21.9694	9.8521	18.9613	9.7327	15.9725	9.4195	13.0092	9.3762	10.0422	9.3821	7.0641	9.3481	4.2700	7.8421	1.6201	6.0263	-0.8560	3.9120	-3.4245	2.6285	-6.0205	1.5929	-8.3495	-0.1489	-10.4597	-2.2575	-12.2991	-4.7449	-14.0968	-7.0406	-15.8738	-9.1634	-17.6856	-11.0669	-19.6099	-12.6932	-21.5137	-14.3033	-23.0865	-16.3169	-24.6605	-18.2503	-26.0671	-20.3117	-27.6592	-22.1165	-28.8616	-24.2699	-29.8819	-26.5185	-30.6654	-28.8862	-31.6631	-31.0072	-32.7953	-32.9925	-33.9957	-34.9169	-34.9622	-36.9749	-35.3207	-39.3338	-35.7782	-41.5777
it01	0.9810	29/11/2016 15:10:52	Dico pada lentamente	GONS_TT	66.2248	28.7895	26.9814	72.4353	0.7973	1.4458	61.9082	-59.1698	59.4330	*	*	*	*	*	*	*	*	*	*	*	*	*	*	28.9358	-0.0975	26.1159	-0.7982	23.4770	-0.8954	20.8055	-1.6777	18.3489	-0.3111	15.7868	0.6614	13.1554	1.4789	10.4804	1.8623	7.7167	2.7050	4.9043	3.2623	1.9812	4.0114	-0.8691	3.9717	-3.7593	3.9041	-6.4686	3.0601	-9.3776	2.7936	-12.2450	2.2668	-14.7347	0.7751	-16.6471	-1.8311	-18.0605	-5.1124	-19.5560	-7.9083	-20.9615	-10.6046	-22.3125	-13.1703	-24.0060	-15.1168	-25.9004	-16.7586	-27.0799	-19.1872	-28.4068	-21.3500	-29.4852	-23.6793	-30.2165	-26.2259	-31.2874	-28.3845	-32.1308	-30.6597	-33.0437	-32.8227	-34.0619	-34.8754	-35.0438	-36.9282	-35.7481	-39.1111	-36.5665	-41.2060
it01	1.1115	29/11/2016 15:10:52	Dico pada lentamente	max_TT	77.4176	-7.1774	4.5586	67.5703	-19.9928	20.8817	59.0590	1.6890	1.1568	51.4443	2.9774	*	*	*	*	*	*	*	*	37.3584	9.2499	34.4395	10.3114	31.3903	10.8938	28.3454	11.4528	25.2498	11.6560	22.1456	11.5983	19.0610	11.3669	16.0102	11.2003	12.9757	11.1897	9.9397	11.1418	6.9211	10.8039	4.1091	9.0038	1.4066	7.2173	-0.9731	4.4431	-3.4083	2.5671	-5.6286	0.3098	-7.8133	-1.6834	-9.8559	-3.7876	-11.8309	-5.8059	-13.7207	-7.8089	-15.5677	-9.7305	-17.2859	-11.7417	-19.1538	-13.3979	-20.8628	-15.2266	-22.4134	-17.1955	-23.8949	-19.1714	-25.6783	-20.7434	-27.1029	-22.6870	-28.2089	-24.8881	-28.8913	-27.3847	-29.8131	-29.5737	-30.8643	-31.6009	-31.7952	-33.6758	-32.3026	-35.9777	-32.8011	-38.2122	-33.7822	-40.1353	-34.9351	-41.9752
it01	1.1160	29/11/2016 15:10:52	Dico pada lentamente	NOFF_TT	77.3493	-15.9798	13.5231	67.5139	-16.8610	17.7269	59.0738	3.6716	3.0651	51.6683	3.3897	*	*	*	*	*	*	*	*	37.3557	9.2413	34.3928	10.1355	31.3567	10.7435	28.3296	11.3659	25.2477	11.6406	22.1526	11.6676	19.0659	11.4481	16.0117	11.2698	12.9746	11.2471	9.9352	11.2181	6.9147	10.8696	4.0848	9.1796	1.3874	7.3246	-0.9767	4.4594	-3.3761	2.4442	-5.5956	0.2018	-7.8023	-1.7149	-9.8203	-3.8778	-11.8489	-5.7651	-13.7134	-7.8237	-15.5879	-9.6931	-17.2365	-11.8253	-19.1170	-13.4547	-20.8302	-15.2729	-22.3765	-17.2436	-23.8540	-19.2206	-25.6534	-20.7710	-27.0741	-22.7165	-28.1951	-24.9012	-28.8425	-27.4274	-29.7475	-29.6266	-30.7762	-31.6663	-31.6974	-33.7426	-32.2271	-36.0250	-32.8051	-38.2099	-33.8582	-40.0957	-35.0695	-41.9118
it01	1.1020	29/11/2016 15:10:52	Dico pada lentamente	NONS_TT	77.3999	22.3045	25.2838	67.7807	-29.3961	30.2773	59.1129	-3.2616	3.6659	*	*	*	*	*	*	*	*	*	*	*	*	34.5364	10.6764	31.4597	11.2044	28.3773	11.6283	25.2536	11.6827	22.1309	11.4522	19.0506	11.1960	16.0071	11.0520	12.9780	11.0644	9.9492	10.9781	6.9351	10.6617	4.1599	8.6369	1.4481	6.9859	-0.9649	4.4058	-3.4742	2.8180	-5.6986	0.5392	-7.8374	-1.6145	-9.9311	-3.5970	-11.7944	-5.8888	-13.7370	-7.7756	-15.5269	-9.8061	-17.3906	-11.5651	-19.2316	-13.2777	-20.9318	-15.1287	-22.4933	-17.0912	-23.9843	-19.0639	-25.7336	-20.6820	-27.1668	-22.6214	-28.2448	-24.8541	-29.0013	-27.2885	-29.9552	-29.4591	-31.0507	-31.4623	-32.0020	-33.5345	-32.4697	-35.8730	-32.8011	-38.2122	-33.6305	-40.2143	-34.6527	-42.1083
it01	1.0485	29/11/2016 15:10:52	Dico pada lentamente	peak1_TT	72.4884	122.7398	122.8466	70.2940	-52.3548	52.2289	59.8031	-14.5502	14.8802	50.0317	0.3769	*	*	*	*	*	*	*	*	*	*	33.0660	5.1362	30.2179	5.6438	27.3533	6.0013	24.4835	6.2301	21.6146	6.3378	18.7573	6.3869	15.9119	6.5634	13.0597	6.6473	10.2029	6.6243	7.3475	6.4631	4.5006	6.1769	1.6470	5.8760	-1.1939	5.4445	-3.9159	4.5005	-6.4162	2.8885	-8.6750	0.7827	-10.7363	-1.5567	-12.7926	-3.6265	-14.7174	-5.7729	-16.5502	-7.9103	-18.1767	-10.2376	-19.7967	-12.4045	-21.7454	-13.9747	-23.3537	-15.9682	-24.7803	-18.1062	-26.2984	-20.0548	-27.6479	-22.1282	-29.0138	-24.1258	-30.4349	-26.0350	-31.8661	-27.9176	-33.1883	-29.8738	-34.3156	-31.9537	-34.4688	-34.6205	-35.5291	-36.6503	-36.6607	-38.6357	-37.6243	-40.7072
it01	1.1485	29/11/2016 15:10:52	Dico pada lentamente	peak2_TT	75.2691	-56.8180	56.9897	67.3670	5.7678	5.3234	59.5980	21.5359	21.2688	50.4430	1.1342	*	*	*	*	*	*	*	*	36.5906	6.7601	33.7304	7.6397	30.8113	8.3011	27.8451	8.7035	24.8789	9.0302	21.9190	9.3528	18.9583	9.6831	15.9810	9.8214	13.0017	9.7817	10.0247	9.6817	7.0568	9.4221	4.2828	7.7499	1.6054	6.1080	-0.7994	3.6553	-3.2641	2.0177	-5.4962	-0.1236	-7.8434	-1.5973	-9.9485	-3.5530	-11.8699	-5.7175	-13.5397	-8.1786	-15.3469	-10.1397	-17.2308	-11.8348	-19.1524	-13.4000	-21.0694	-14.9336	-22.8191	-16.6659	-24.2123	-18.7895	-25.7403	-20.6745	-27.1623	-22.6261	-28.8218	-24.3076	-29.6238	-26.7442	-30.3363	-29.1517	-30.8851	-31.5854	-31.8334	-33.6497	-32.7425	-35.7020	-33.2687	-37.9445	-34.2703	-39.8810	-35.0448	-41.9235
