speaker,seconds,rec.date,prompt,label,TT.displacement.sm,TT.velocity,TT.velocity.abs,TD.displacement.sm,TD.velocity,TD.velocity.abs,fan,X,Y,word,language,item,ipa,c1,c1phonation,vowel,anteropost,height,c2,c2phonation,c2place
it01,1.2045,29/11/2016 15:11:03,Dico pata lentamente,max_TT,77.9391,-7.7305,5.1003,67.281,-34.3418,35.223,10,25.2888,11.9323,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.0835,29/11/2016 15:11:25,Dico paca lentamente,max_TD,65.8686,21.08,20.8683,81.7577,-4.0665,2.2316,10,23.8662,1.86,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1745,29/11/2016 15:13:49,Dico pata lentamente,max_TT,77.9577,-7.3128,4.3659,69.2532,-3.3684,4.3468,10,25.3335,12.2487,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.2835,29/11/2016 15:14:11,Dico paca lentamente,max_TD,67.0699,34.4543,33.3519,81.3661,-5.2757,3.4809,10,23.8831,1.9796,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.2945,29/11/2016 15:16:15,Dico pata lentamente,max_TT,77.8632,-4.734,2.4014,68.6802,9.2411,7.6962,10,25.2484,11.6459,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.1045,29/11/2016 15:16:36,Dico paca lentamente,max_TD,67.1171,22.9836,23.1647,81.9585,-4.8828,3.1528,10,23.8169,1.5109,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1225,29/11/2016 15:18:54,Dico pata lentamente,max_TT,78.7698,-7.0038,4.0302,67.9828,-12.6667,13.8359,10,25.435,12.9671,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.0875,29/11/2016 15:19:14,Dico paca lentamente,max_TD,58.1306,65.9409,61.9011,82.7516,-6.2675,3.933,10,22.3349,-8.9821,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1585,29/11/2016 15:21:40,Dico pata lentamente,max_TT,79.8589,-7.1316,4.2572,67.678,-18.8446,19.6819,10,25.5565,13.8276,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.2105,29/11/2016 15:22:01,Dico paca lentamente,max_TD,67.9426,35.7285,35.7151,83.7263,-4.6597,2.5196,10,23.9994,2.8028,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.0715,29/11/2016 15:24:22,Dico pata lentamente,max_TT,78.5961,-6.8035,3.9654,67.3833,-33.7334,34.8797,10,25.4347,12.9649,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.1095,29/11/2016 15:24:42,Dico paca lentamente,max_TD,68.2631,29.1786,29.3236,82.6025,-5.352,3.2482,10,23.9515,2.4638,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.2045,29/11/2016 15:11:03,Dico pata lentamente,max_TT,77.9391,-7.7305,5.1003,67.281,-34.3418,35.223,11,22.1935,12.072,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.0835,29/11/2016 15:11:25,Dico paca lentamente,max_TD,65.8686,21.08,20.8683,81.7577,-4.0665,2.2316,11,21.4714,4.9189,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1745,29/11/2016 15:13:49,Dico pata lentamente,max_TT,77.9577,-7.3128,4.3659,69.2532,-3.3684,4.3468,11,22.2254,12.3889,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.2835,29/11/2016 15:14:11,Dico paca lentamente,max_TD,67.0699,34.4543,33.3519,81.3661,-5.2757,3.4809,11,21.2495,2.7205,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.2945,29/11/2016 15:16:15,Dico pata lentamente,max_TT,77.8632,-4.734,2.4014,68.6802,9.2411,7.6962,11,22.172,11.8594,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.1045,29/11/2016 15:16:36,Dico paca lentamente,max_TD,67.1171,22.9836,23.1647,81.9585,-4.8828,3.1528,11,21.1622,1.8558,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1225,29/11/2016 15:18:54,Dico pata lentamente,max_TT,78.7698,-7.0038,4.0302,67.9828,-12.6667,13.8359,11,22.3037,13.1643,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.0875,29/11/2016 15:19:14,Dico paca lentamente,max_TD,58.1306,65.9409,61.9011,82.7516,-6.2675,3.933,11,20.2011,-7.6651,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1585,29/11/2016 15:21:40,Dico pata lentamente,max_TT,79.8589,-7.1316,4.2572,67.678,-18.8446,19.6819,11,22.3582,13.7042,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.2105,29/11/2016 15:22:01,Dico paca lentamente,max_TD,67.9426,35.7285,35.7151,83.7263,-4.6597,2.5196,11,21.5487,5.6847,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.0715,29/11/2016 15:24:22,Dico pata lentamente,max_TT,78.5961,-6.8035,3.9654,67.3833,-33.7334,34.8797,11,22.2945,13.0729,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.1095,29/11/2016 15:24:42,Dico paca lentamente,max_TD,68.2631,29.1786,29.3236,82.6025,-5.352,3.2482,11,21.3317,3.5353,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.2045,29/11/2016 15:11:03,Dico pata lentamente,max_TT,77.9391,-7.7305,5.1003,67.281,-34.3418,35.223,12,19.1006,12.0165,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.0835,29/11/2016 15:11:25,Dico paca lentamente,max_TD,65.8686,21.08,20.8683,81.7577,-4.0665,2.2316,12,18.8043,7.1578,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1745,29/11/2016 15:13:49,Dico pata lentamente,max_TT,77.9577,-7.3128,4.3659,69.2532,-3.3684,4.3468,12,19.1347,12.5753,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.2835,29/11/2016 15:14:11,Dico paca lentamente,max_TD,67.0699,34.4543,33.3519,81.3661,-5.2757,3.4809,12,18.5947,3.7203,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.2945,29/11/2016 15:16:15,Dico pata lentamente,max_TT,77.8632,-4.734,2.4014,68.6802,9.2411,7.6962,12,19.0942,11.9108,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.1045,29/11/2016 15:16:36,Dico paca lentamente,max_TD,67.1171,22.9836,23.1647,81.9585,-4.8828,3.1528,12,18.5963,3.7459,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1225,29/11/2016 15:18:54,Dico pata lentamente,max_TT,78.7698,-7.0038,4.0302,67.9828,-12.6667,13.8359,12,19.1758,13.2501,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.0875,29/11/2016 15:19:14,Dico paca lentamente,max_TD,58.1306,65.9409,61.9011,82.7516,-6.2675,3.933,12,18.2285,-2.2852,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1585,29/11/2016 15:21:40,Dico pata lentamente,max_TT,79.8589,-7.1316,4.2572,67.678,-18.8446,19.6819,12,19.1852,13.4033,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.2105,29/11/2016 15:22:01,Dico paca lentamente,max_TD,67.9426,35.7285,35.7151,83.7263,-4.6597,2.5196,12,18.829,7.5626,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.0715,29/11/2016 15:24:22,Dico pata lentamente,max_TT,78.5961,-6.8035,3.9654,67.3833,-33.7334,34.8797,12,19.1607,13.0024,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.1095,29/11/2016 15:24:42,Dico paca lentamente,max_TD,68.2631,29.1786,29.3236,82.6025,-5.352,3.2482,12,18.7205,5.7831,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.2045,29/11/2016 15:11:03,Dico pata lentamente,max_TT,77.9391,-7.7305,5.1003,67.281,-34.3418,35.223,13,16.0191,11.6199,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.0835,29/11/2016 15:11:25,Dico paca lentamente,max_TD,65.8686,21.08,20.8683,81.7577,-4.0665,2.2316,13,15.9337,7.5913,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1745,29/11/2016 15:13:49,Dico pata lentamente,max_TT,77.9577,-7.3128,4.3659,69.2532,-3.3684,4.3468,13,16.0435,12.7693,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.2835,29/11/2016 15:14:11,Dico paca lentamente,max_TD,67.0699,34.4543,33.3519,81.3661,-5.2757,3.4809,13,15.8775,4.9409,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.2945,29/11/2016 15:16:15,Dico pata lentamente,max_TT,77.8632,-4.734,2.4014,68.6802,9.2411,7.6962,13,16.0245,11.8764,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.1045,29/11/2016 15:16:36,Dico paca lentamente,max_TD,67.1171,22.9836,23.1647,81.9585,-4.8828,3.1528,13,15.8843,5.2594,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1225,29/11/2016 15:18:54,Dico pata lentamente,max_TT,78.7698,-7.0038,4.0302,67.9828,-12.6667,13.8359,13,16.0514,13.1458,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.0875,29/11/2016 15:19:14,Dico paca lentamente,max_TD,58.1306,65.9409,61.9011,82.7516,-6.2675,3.933,13,15.8301,2.7018,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1585,29/11/2016 15:21:40,Dico pata lentamente,max_TT,79.8589,-7.1316,4.2572,67.678,-18.8446,19.6819,13,16.0471,12.9384,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.2105,29/11/2016 15:22:01,Dico paca lentamente,max_TD,67.9426,35.7285,35.7151,83.7263,-4.6597,2.5196,13,15.9513,8.4215,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.0715,29/11/2016 15:24:22,Dico pata lentamente,max_TT,78.5961,-6.8035,3.9654,67.3833,-33.7334,34.8797,13,16.0447,12.8254,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.1095,29/11/2016 15:24:42,Dico paca lentamente,max_TD,68.2631,29.1786,29.3236,82.6025,-5.352,3.2482,13,15.9537,8.5321,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.2045,29/11/2016 15:11:03,Dico pata lentamente,max_TT,77.9391,-7.7305,5.1003,67.281,-34.3418,35.223,14,12.9758,11.1805,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.0835,29/11/2016 15:11:25,Dico paca lentamente,max_TD,65.8686,21.08,20.8683,81.7577,-4.0665,2.2316,14,13.026,8.4705,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1745,29/11/2016 15:13:49,Dico pata lentamente,max_TT,77.9577,-7.3128,4.3659,69.2532,-3.3684,4.3468,14,12.9536,12.3826,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.2835,29/11/2016 15:14:11,Dico paca lentamente,max_TD,67.0699,34.4543,33.3519,81.3661,-5.2757,3.4809,14,13.0528,7.023,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.2945,29/11/2016 15:16:15,Dico pata lentamente,max_TT,77.8632,-4.734,2.4014,68.6802,9.2411,7.6962,14,12.9648,11.7783,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.1045,29/11/2016 15:16:36,Dico paca lentamente,max_TD,67.1171,22.9836,23.1647,81.9585,-4.8828,3.1528,14,13.0496,7.197,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1225,29/11/2016 15:18:54,Dico pata lentamente,max_TT,78.7698,-7.0038,4.0302,67.9828,-12.6667,13.8359,14,12.9469,12.7422,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.0875,29/11/2016 15:19:14,Dico paca lentamente,max_TD,58.1306,65.9409,61.9011,82.7516,-6.2675,3.933,14,13.0686,6.1672,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1585,29/11/2016 15:21:40,Dico pata lentamente,max_TT,79.8589,-7.1316,4.2572,67.678,-18.8446,19.6819,14,12.9517,12.4853,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.2105,29/11/2016 15:22:01,Dico paca lentamente,max_TD,67.9426,35.7285,35.7151,83.7263,-4.6597,2.5196,14,13.0173,8.9411,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.0715,29/11/2016 15:24:22,Dico pata lentamente,max_TT,78.5961,-6.8035,3.9654,67.3833,-33.7334,34.8797,14,12.9503,12.559,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.1095,29/11/2016 15:24:42,Dico paca lentamente,max_TD,68.2631,29.1786,29.3236,82.6025,-5.352,3.2482,14,13.0036,9.682,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.2045,29/11/2016 15:11:03,Dico pata lentamente,max_TT,77.9391,-7.7305,5.1003,67.281,-34.3418,35.223,15,9.9591,10.8089,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.0835,29/11/2016 15:11:25,Dico paca lentamente,max_TD,65.8686,21.08,20.8683,81.7577,-4.0665,2.2316,15,10.0647,8.9968,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1745,29/11/2016 15:13:49,Dico pata lentamente,max_TT,77.9577,-7.3128,4.3659,69.2532,-3.3684,4.3468,15,9.9069,11.7043,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.2835,29/11/2016 15:14:11,Dico paca lentamente,max_TD,67.0699,34.4543,33.3519,81.3661,-5.2757,3.4809,15,10.041,9.4023,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.2945,29/11/2016 15:16:15,Dico pata lentamente,max_TT,77.8632,-4.734,2.4014,68.6802,9.2411,7.6962,15,9.8936,11.9321,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.1045,29/11/2016 15:16:36,Dico paca lentamente,max_TD,67.1171,22.9836,23.1647,81.9585,-4.8828,3.1528,15,10.0296,9.5977,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1225,29/11/2016 15:18:54,Dico pata lentamente,max_TT,78.7698,-7.0038,4.0302,67.9828,-12.6667,13.8359,15,9.8765,12.2259,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.0875,29/11/2016 15:19:14,Dico paca lentamente,max_TD,58.1306,65.9409,61.9011,82.7516,-6.2675,3.933,15,10.0412,9.3999,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1585,29/11/2016 15:21:40,Dico pata lentamente,max_TT,79.8589,-7.1316,4.2572,67.678,-18.8446,19.6819,15,9.8752,12.2489,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.2105,29/11/2016 15:22:01,Dico paca lentamente,max_TD,67.9426,35.7285,35.7151,83.7263,-4.6597,2.5196,15,10.0444,9.3452,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.0715,29/11/2016 15:24:22,Dico pata lentamente,max_TT,78.5961,-6.8035,3.9654,67.3833,-33.7334,34.8797,15,9.8915,11.9685,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.1095,29/11/2016 15:24:42,Dico paca lentamente,max_TD,68.2631,29.1786,29.3236,82.6025,-5.352,3.2482,15,9.9531,10.9112,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.2045,29/11/2016 15:11:03,Dico pata lentamente,max_TT,77.9391,-7.7305,5.1003,67.281,-34.3418,35.223,16,6.9339,10.6737,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.0835,29/11/2016 15:11:25,Dico paca lentamente,max_TD,65.8686,21.08,20.8683,81.7577,-4.0665,2.2316,16,6.912,10.8962,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1745,29/11/2016 15:13:49,Dico pata lentamente,max_TT,77.9577,-7.3128,4.3659,69.2532,-3.3684,4.3468,16,6.8878,11.1432,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.2835,29/11/2016 15:14:11,Dico paca lentamente,max_TD,67.0699,34.4543,33.3519,81.3661,-5.2757,3.4809,16,6.9209,10.806,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.2945,29/11/2016 15:16:15,Dico pata lentamente,max_TT,77.8632,-4.734,2.4014,68.6802,9.2411,7.6962,16,6.8255,11.7771,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.1045,29/11/2016 15:16:36,Dico paca lentamente,max_TD,67.1171,22.9836,23.1647,81.9585,-4.8828,3.1528,16,6.836,11.6702,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1225,29/11/2016 15:18:54,Dico pata lentamente,max_TT,78.7698,-7.0038,4.0302,67.9828,-12.6667,13.8359,16,6.8223,11.8093,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.0875,29/11/2016 15:19:14,Dico paca lentamente,max_TD,58.1306,65.9409,61.9011,82.7516,-6.2675,3.933,16,6.7882,12.157,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1585,29/11/2016 15:21:40,Dico pata lentamente,max_TT,79.8589,-7.1316,4.2572,67.678,-18.8446,19.6819,16,6.7962,12.0756,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.2105,29/11/2016 15:22:01,Dico paca lentamente,max_TD,67.9426,35.7285,35.7151,83.7263,-4.6597,2.5196,16,7.0849,9.1361,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.0715,29/11/2016 15:24:22,Dico pata lentamente,max_TT,78.5961,-6.8035,3.9654,67.3833,-33.7334,34.8797,16,6.8656,11.3691,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.1095,29/11/2016 15:24:42,Dico paca lentamente,max_TD,68.2631,29.1786,29.3236,82.6025,-5.352,3.2482,16,6.8551,11.4759,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.2045,29/11/2016 15:11:03,Dico pata lentamente,max_TT,77.9391,-7.7305,5.1003,67.281,-34.3418,35.223,17,3.922,10.3547,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.0835,29/11/2016 15:11:25,Dico paca lentamente,max_TD,65.8686,21.08,20.8683,81.7577,-4.0665,2.2316,17,3.7106,11.8814,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1745,29/11/2016 15:13:49,Dico pata lentamente,max_TT,77.9577,-7.3128,4.3659,69.2532,-3.3684,4.3468,17,3.8163,11.1182,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.2835,29/11/2016 15:14:11,Dico paca lentamente,max_TD,67.0699,34.4543,33.3519,81.3661,-5.2757,3.4809,17,3.7419,11.6554,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.2945,29/11/2016 15:16:15,Dico pata lentamente,max_TT,77.8632,-4.734,2.4014,68.6802,9.2411,7.6962,17,3.7571,11.5457,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.1045,29/11/2016 15:16:36,Dico paca lentamente,max_TD,67.1171,22.9836,23.1647,81.9585,-4.8828,3.1528,17,3.5217,13.2453,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1225,29/11/2016 15:18:54,Dico pata lentamente,max_TT,78.7698,-7.0038,4.0302,67.9828,-12.6667,13.8359,17,3.82,11.0914,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.0875,29/11/2016 15:19:14,Dico paca lentamente,max_TD,58.1306,65.9409,61.9011,82.7516,-6.2675,3.933,17,3.3876,14.2138,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1585,29/11/2016 15:21:40,Dico pata lentamente,max_TT,79.8589,-7.1316,4.2572,67.678,-18.8446,19.6819,17,3.7396,11.6718,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.2105,29/11/2016 15:22:01,Dico paca lentamente,max_TD,67.9426,35.7285,35.7151,83.7263,-4.6597,2.5196,17,3.9087,10.4513,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.0715,29/11/2016 15:24:22,Dico pata lentamente,max_TT,78.5961,-6.8035,3.9654,67.3833,-33.7334,34.8797,17,3.708,11.9003,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.1095,29/11/2016 15:24:42,Dico paca lentamente,max_TD,68.2631,29.1786,29.3236,82.6025,-5.352,3.2482,17,3.5214,13.2477,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.2045,29/11/2016 15:11:03,Dico pata lentamente,max_TT,77.9391,-7.7305,5.1003,67.281,-34.3418,35.223,18,1.3008,7.8078,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.0835,29/11/2016 15:11:25,Dico paca lentamente,max_TD,65.8686,21.08,20.8683,81.7577,-4.0665,2.2316,18,0.4122,12.7662,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1745,29/11/2016 15:13:49,Dico pata lentamente,max_TT,77.9577,-7.3128,4.3659,69.2532,-3.3684,4.3468,18,0.8773,10.1713,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.2835,29/11/2016 15:14:11,Dico paca lentamente,max_TD,67.0699,34.4543,33.3519,81.3661,-5.2757,3.4809,18,0.5164,12.1848,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.2945,29/11/2016 15:16:15,Dico pata lentamente,max_TT,77.8632,-4.734,2.4014,68.6802,9.2411,7.6962,18,0.7994,10.6058,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.1045,29/11/2016 15:16:36,Dico paca lentamente,max_TD,67.1171,22.9836,23.1647,81.9585,-4.8828,3.1528,18,0.3669,13.0194,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1225,29/11/2016 15:18:54,Dico pata lentamente,max_TT,78.7698,-7.0038,4.0302,67.9828,-12.6667,13.8359,18,1.0466,9.2266,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.0875,29/11/2016 15:19:14,Dico paca lentamente,max_TD,58.1306,65.9409,61.9011,82.7516,-6.2675,3.933,18,-0.0201,15.1784,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1585,29/11/2016 15:21:40,Dico pata lentamente,max_TT,79.8589,-7.1316,4.2572,67.678,-18.8446,19.6819,18,0.9952,9.5133,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.2105,29/11/2016 15:22:01,Dico paca lentamente,max_TD,67.9426,35.7285,35.7151,83.7263,-4.6597,2.5196,18,0.3289,13.2311,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.0715,29/11/2016 15:24:22,Dico pata lentamente,max_TT,78.5961,-6.8035,3.9654,67.3833,-33.7334,34.8797,18,0.7172,11.0643,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.1095,29/11/2016 15:24:42,Dico paca lentamente,max_TD,68.2631,29.1786,29.3236,82.6025,-5.352,3.2482,18,0.2055,13.9199,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.2045,29/11/2016 15:11:03,Dico pata lentamente,max_TT,77.9391,-7.7305,5.1003,67.281,-34.3418,35.223,19,-1.024,4.674,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.0835,29/11/2016 15:11:25,Dico paca lentamente,max_TD,65.8686,21.08,20.8683,81.7577,-4.0665,2.2316,19,-2.7519,12.5101,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1745,29/11/2016 15:13:49,Dico pata lentamente,max_TT,77.9577,-7.3128,4.3659,69.2532,-3.3684,4.3468,19,-1.6053,7.3102,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.2835,29/11/2016 15:14:11,Dico paca lentamente,max_TD,67.0699,34.4543,33.3519,81.3661,-5.2757,3.4809,19,-2.8779,13.0819,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.2945,29/11/2016 15:16:15,Dico pata lentamente,max_TT,77.8632,-4.734,2.4014,68.6802,9.2411,7.6962,19,-1.698,7.7306,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.1045,29/11/2016 15:16:36,Dico paca lentamente,max_TD,67.1171,22.9836,23.1647,81.9585,-4.8828,3.1528,19,-2.762,12.5561,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1225,29/11/2016 15:18:54,Dico pata lentamente,max_TT,78.7698,-7.0038,4.0302,67.9828,-12.6667,13.8359,19,-1.3112,5.9766,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.0875,29/11/2016 15:19:14,Dico paca lentamente,max_TD,58.1306,65.9409,61.9011,82.7516,-6.2675,3.933,19,-3.364,15.2863,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.1585,29/11/2016 15:21:40,Dico pata lentamente,max_TT,79.8589,-7.1316,4.2572,67.678,-18.8446,19.6819,19,-1.3251,6.0394,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.2105,29/11/2016 15:22:01,Dico paca lentamente,max_TD,67.9426,35.7285,35.7151,83.7263,-4.6597,2.5196,19,-3.6171,16.4344,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.0715,29/11/2016 15:24:22,Dico pata lentamente,max_TT,78.5961,-6.8035,3.9654,67.3833,-33.7334,34.8797,19,-1.744,7.9393,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.1095,29/11/2016 15:24:42,Dico paca lentamente,max_TD,68.2631,29.1786,29.3236,82.6025,-5.352,3.2482,19,-3.0697,13.9516,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,1.2045,29/11/2016 15:11:03,Dico pata lentamente,max_TT,77.9391,-7.7305,5.1003,67.281,-34.3418,35.223,20,-3.1099,1.4302,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,1.0835,29/11/2016 15:11:25,Dico paca lentamente,max_TD,65.8686,21.08,20.8683,81.7577,-4.0665,2.2316,20,-5.9546,12.2663,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
